user,task,attempt,start_time,text_system,text_user,asr_hypothesis,speaker,rating,asr_confidence,asr_time,barge-in,n_sys_words,n_user_words,sysTurnDuration,userTurnDuration,system_speech_act,WER,WER_moved,num_turns,num_sorry,mean_WER,mean_asr_conf,sum_barge,mean_sys_words,SSA_sorry,SSA_info,SSA_confirm
24,5,1,70,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchung des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatlich Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,52,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
24,5,1,122,,"Ja,",ja,u,,71,124,0,,1,,1,,0,,,,,,,,,,
24,5,1,125,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,",,,s,,,,0,38,,16,,ASKFORINFO,,0,,,,,,,0,0,0
24,5,1,141,"Xtra Weekend aktivieren,",Sie bekommen ü-,xtra weekend aktivieren,s u,,69,145,1,3,3,2,2,,0.6666666667,,,,,,,,,,
24,5,1,146,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,63,,27,,INFO ASKCONFIRM,,0.6666666667,,,,,,,0,1,1
24,5,1,173,,"Ja,",ja,u,,71,175,0,,1,,1,,0,,,,,,,,,,
24,5,1,176,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS",,,s,,,,0,19,,9,,,,0,9,0,0.2333333333,71,2,39.2857142857,,,
25,5,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
25,5,1,23,,"Tarif wechseln,",tarif wechseln,u,,72,28,0,,2,,3,,0,,,,,,,,,,
25,5,1,29,"Ihr derzeitiger Tarif ist Xtra Click, In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card,",,,s,,,,0,25,,13,,INFO ASKFORINFO,,0,,,,,,,0,1,0
25,5,1,42,Wenn Sie mehr-,Tarif,tarif,s u,,72,45,1,3,1,1,1,,0,,,,,,,,,,
25,5,1,43,,"Tarif Xtra Nonstop,",,u,,0,,0,,3,,2,,0.6666666667,0,,,,,,,,,
25,5,1,47,In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop-,,,s,,,,0,15,,6,,ASKFORINFO,,0.6666666667,,,,,,,0,0,0
25,5,1,53,oder,"Tarif Xtra Nonstop,",,s u,,0,,1,1,3,2,2,,0.6666666667,,,,,,,,,,
25,5,1,60,Würden Sie das bitte noch einmal wiederholen?,,,s,,,,0,7,,3,,SORRY,,0.6666666667,,,,,,,1,0,0
25,5,1,63,,"Tarif Xtra Nonstop,",,u,,0,,0,,3,,2,,0.6666666667,,,,,,,,,,
25,5,1,67,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchungen des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil? Ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,53,,INFO ASKCONFIRM,,0.6666666667,,,,,,,0,1,1
25,5,1,120,,"Ja,",,u,,0,,0,,1,,0,,0,,,,,,,,,,
25,5,1,122,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,",,,s,,,,0,38,,16,,ASKFORINFO,,0,,,,,,,0,0,0
25,5,1,138,Sie bekommen übrigens-,Xtr-,,s u,,0,,1,3,1,2,2,,0,,,,,,,,,,
25,5,1,140,,"Xtra Weekend aktivieren,",,u,,0,,0,,3,,2,,0.6666666667,0,,,,,,,,,
25,5,1,143,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,9,,SORRY ASKFORINFO,,0.6666666667,,,,,,,1,0,0
25,5,1,152,,"Xtra Weekend aktivieren,",,u,,0,,0,,3,,3,,0.6666666667,,,,,,,,,,
25,5,1,157,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,63,,28,,INFO ASKCONFIRM,,0.6666666667,,,,,,,0,1,1
25,5,1,185,,"Ja,",,u,,0,,0,,1,,0,,0,,,,,,,,,,
25,5,1,187,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich",,,s,,,,0,29,,13,,NAV,,0,19,2,0.3333333333,14.4,3,32.1666666667,0,0,0
26,5,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,24,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
26,5,1,24,,"Xtra Nonstop,",xtra nonstop,u,,66,27,0,,2,,2,,0,,,,,,,,,,
26,5,1,28,"Okay Nonstop, Sie haben folgende Möglichkeiten, Sie können die Einstellungen ändern oder Informationen anhören,",,,s,,,,0,14,,8,,ASKFORINFO,,0,,,,,,,0,0,0
26,5,1,36,Was möchten Sie,"Ändern,",andern,s u,,72,40,1,3,1,1,1,,0,,,,,,,,,,
26,5,1,41,"Gut Xtra Nonstop, Zunächst Ihr Status zum gewünschten Thema, Ihr derzeitiger Tarif ist Xtra Click, Nun zurück zu Ihrem Anliegen, Ich frage noch einmal genauer nach, Geht es Ihnen um den Tarif sagen Sie bitte Tarif Xtra Nonstop, Geht es um die Option sagen Sie bitte Xtra Nonstop Plus,",,,s,,,,0,49,,22,,INFO DETAILS,,0,,,,,,,0,1,0
26,5,1,63,,"Tarif Xtra Nonstop,",tarif xtra nonstop,u,,69,66,0,,3,,2,,0,,,,,,,,,,
26,5,1,67,"Sie haben einen Tarif genannt, Bitte sagen Sie mir noch was Sie tun möchten, Sie haben folgende Möglichkeiten, Sie können in diesen Tarif wechseln oder sich Informationen dazu anhören,",,,s,,,,0,29,,10,,ASKFORINFO,,0,,,,,,,0,0,0
26,5,1,77,,"Wechseln,",wechseln,u,,73,81,0,,1,,1,,0,,,,,,,,,,
26,5,1,82,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchungen des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil? Ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,53,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
26,5,1,135,,"Ja,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
26,5,1,138,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,",,,s,,,,0,38,,16,,ASKFORINFO,,0,,,,,,,0,0,0
26,5,1,154,Sie bekommen üb-,"Xtra Weekend aktivieren,",xtra weekend aktivieren,s u,,64,156,1,3,3,1,1,,0,,,,,,,,,,
26,5,1,157,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,63,,27,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
26,5,1,184,,"Ja,",ja,u,,73,188,0,,1,,1,,0,,,,,,,,,,
26,5,1,189,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,33,,15,,ASKFORINFO NAV,,0,15,0,0,59.5714285714,2,41.1,0,0,0
27,5,2,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen,",,,s,,,,0,39,,17,,WELCOME NAV,,,,,,,,,0,0,0
27,5,2,17,Wenn Sie wol-,"Tarifwechsel,",tarif wechsel,s u,,69,20,1,3,1,1,1,,0,,,,,,,,,,
27,5,2,20,"Ihr derzeitiger Tarif ist Xtra Click, In welchen unserer aktuellen Tarife möchten Sie wechseln?",,,s,,,,0,14,,6,,INFO ASKFORINFO,,0,,,,,,,0,1,0
27,5,2,26,Sagen Sie bitte,"Tarif Xtra Nonstop,",tarif xtra nonstop,u s,,68,31,1,3,3,1,1,,0,,,,,,,,,,
27,5,2,32,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchungen des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil? Ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,52,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
27,5,2,84,,"Ja,",ja,u,,91,89,0,,1,,1,,0,,,,,,,,,,
27,5,2,89,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,",,,s,,,,0,38,,16,,ASKFORINFO,,0,,,,,,,0,0,0
27,5,2,105,,Sie bekommen übrigens auch je-,xtra weekend aktivieren,u s,,69,109,1,,5,,2,,0.8,,,,,,,,,,
27,5,2,109,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,63,,27,,INFO ASKCONFIRM,,0.8,,,,,,,0,1,1
27,5,2,136,,"Ja,",ja,u,,84,139,0,,1,,1,,0,,,,,,,,,,
27,5,2,139,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start,",,,s,,,,0,26,,12,,NAV,,0,11,0,0.16,76.2,3,39,0,0,0
29,5,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,22,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
29,5,1,22,,"Tarifwechsel,",tarif wechsel,u,,66,26,0,,1,,2,,0,,,,,,,,,,
29,5,1,26,"Ihr derzeitiger Tarif ist Xtra Click, In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card, Wenn Sie mehr über die Tarife wissen wollen sagen Sie Tarifinformation,",,,s,,,,0,36,,18,,INFO ASKFORINFO,,0,,,,,,,0,1,0
29,5,1,44,,"Tarif Xtra Nonstop,",tarif xtra nonstop,u,,72,47,0,,3,,2,,0,,,,,,,,,,
29,5,1,48,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchungen des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil? Ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,53,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
29,5,1,101,,"Ja,",ja,u,,86,103,0,,1,,0,,0,,,,,,,,,,
29,5,1,103,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren, Sie bekommen übrigens auch jederzeit genauere Infos sagen Sie zum Beispiel Infos zu Xtra Nonstop Plus, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,69,,30,,ASKFORINFO NAV,,0,,,,,,,0,0,0
29,5,1,133,,"Xtra Weekend aktivieren,",xtra weekend aktivieren,u,,69,137,0,,3,,3,,0,,,,,,,,,,
29,5,1,138,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten, Ist das richtig",,,s,,,,0,63,,27,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
29,5,1,165,,"Ja,",ja,u,,89,170,0,,1,,1,,0,,,,,,,,,,
29,5,1,171,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS",,,s,,,,0,19,,9,,,,0,,,,,,,,,
29,5,1,181,Sie befinden,,,s,,,,0,2,,0,,,,,12,0,0,76.4,0,52.5714285714,,,
30,5,1,0,"#NS Herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
30,5,1,23,,"In den Tarif Xtra Nonstop wechseln,",in den tarif xtra nonstop wechseln,u,,68,27,0,,6,,3,,0,,,,,,,,,,
30,5,1,28,"Ihr derzeitiger Tarif ist Xtra Click, Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchungen des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil? Ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,132,,56,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
30,5,1,84,,"Ja,",ja,u,,80,87,0,,1,,0,,0,,,,,,,,,,
30,5,1,88,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,",,,s,,,,0,38,,16,,ASKFORINFO,,0,,,,,,,0,0,0
30,5,1,104,Sie bekommen übrigens,"Xtra Weekend aktivieren,",xtra go aktivieren,u s,,66,108,1,3,3,3,3,,0.3333333333,,,,,,,,,,
30,5,1,109,"Ihr derzeitiger Tarif ist Xtra Nonstop, Der Tarif Xtra Go wird nicht mehr angeboten, Zurzeit ist Ihr Wechsel zum Tarif Xtra Nonstop in Bearbeitung, Solange können am Tarif keine Änderungen vorgenommen werden, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,47,,23,,INFO ASKFORINFO NAV,,0.3333333333,7,0,0.1111111111,71.3333333333,1,54.6,0,1,0
2,6,1,0,"#NS Herzlich Willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
2,6,1,23,,Welche Tarife kann könnte ich buchen?,oh die tarife time mochte ich buchen,u,,54,28,0,,6,,2,,0.5,,,,,,,,,,
2,6,1,28,"Sehr geehrter Kunde leider kommt es derzeit bundesweit zu Serviceeinschränkungen in unserem Mobilfunknetz, Wir arbeiten mit Hochdruck daran um Ihnen das volle Telkom-Mobilfunk-Leistungsspektrum wieder bereitzustellen, Wir bitten um Ihr Verständnis, Ihr Wunsch kann leider nicht im Sprachportal behandelt werden, Ich verbinde Sie dazu gern mit einem unserer Kundenberater, Das ist kostenplflichtig, Es werden Ihnen neunundzwanzig Cent die Minute berechnet, Möchten Sie dass ich Sie jetzt verbinde?",,,s,,,,0,66,,31,,NAV,,0.5,,,,,,,0,0,0
2,6,1,59,,"Nein,",nein,u,,79,62,0,,1,,0,,0,,,,,,,,,,
2,6,1,63,"#NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,15,,6,,ASKFORINFO NAV,,0,,,,,,,0,0,0
2,6,1,69,,"Tarife,",tarif horen,u,,64,73,0,,1,,2,,1,,,,,,,,,,
2,6,1,74,"Ihr derzeitiger Tarif ist Xtra Click, In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop Tarif Xtra Card, Wenn Sie mehr über die Tarife wissen wollen sagen Sie Tarifinformation,",,,s,,,,0,35,,18,,INFO ASKFORINFO,,1,,,,,,,0,1,0
2,6,1,92,,"Tarif Xtra Card,",tarif xtra card,u,,67,94,0,,3,,1,,0,,,,,,,,,,
2,6,1,96,"Der Wechsel in den Tarif Xtra Card kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Card wechseln, Ist das richtig?",,,s,,,,0,36,,15,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
2,6,1,111,,"Das ist richtig,",,u,,0,,0,,3,,2,,0.6666666667,,,,,,,,,,
2,6,1,116,Würden Sie das bitte noch einmal wiederholen?,,,s,,,,0,7,,2,,SORRY,,0.6666666667,,,,,,,1,0,0
2,6,1,118,,"Das ist richtig,",,u,,0,,0,,3,,2,,0.6666666667,,,,,,,,,,
2,6,1,123,"Leider konnte ich Ihre Äußerung nicht eindeutig zuordnen, Wenn Sie in den Tarif Xtra Card wechseln möchten sagen Sie bitte ja, Ansonsten nein,",,,s,4,,,0,23,,9,,SORRY ASKFORINFO,,0.6666666667,13,2,0.4722222222,44,0,33.5714285714,1,0,0
2,6,1,132,,"Ja,",,u,4,0,,0,,1,,1,,0,,1,0,,0,0,,,,
2,6,1,135,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,34,,15,,ASKFORINFO NAV,,0,,,,,,,0,0,0
2,6,1,150,,"Tarifoptionen,",,u,,0,,0,,1,,1,,0.5,,,,,,,,,,
2,6,1,155,"Xtra Weekend ist noch nicht für Sie eingerichtet, Gut, Möchten Sie die Einstellung einer Tarifoption ändern oder Informationen zu Tarifoptionen?",,,s,4,,,0,20,,10,,INFO ASKFORINFO,,0.5,3,0,0.25,0,0,27,0,1,0
2,6,1,165,,"Informationen zu Tarifoptionen,",,u,,0,,0,,3,,3,,0.75,,,,,,,,,,
2,6,1,169,"Gut mit unseren Tarifoptionen können Sie Ihren Tarif noch besser an Ihr Telefonieverhalten anpassen und Kosten sparen, So gibt es Optionen für Vieltelefonierer oder für Telefonate im Ausland interessant beispielsweise während Ihres Urlaubs, Auch für's S_ M_ S_ versenden oder Internet surfen bieten wir das Passende, Ich gebe Ihnen jetzt gleich einen kurzen Überblick über die wichtigsten Optionen, Xtra Nonstop Plus nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen buchbar in den meisten Xtra-Tarifen, Xtra Weekend am Wochenende für null Cent telefonieren, Xtra S_ M_ S_ Sparoptionen schon ab fünf Cent S_ M_ S_ versenden, Die Datenoption Xtra Web'n'Walk Starter surfen für nur neun Cent pro Minute, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,120,,53,,,,0.75,,,,,,,,,
